Method,500,1000,5000,10000
sp_1,3.415,11.404,102.315,221.299
sp_2,4.302,11.112,99.079,224.321
sp_3,3.372,11.246,115.688,216.865
pmed_1,169.816,436.300,3775.219,9721.453
pmed_2,160.886,435.555,3731.189,15342.731
pmed_3,137.191,702.742,5032.899,8855.230
pcst_1
pcst_2
pcst_3
nfmp_1
nfmp_2
nfmp_3
spamp_1,129.203,416.566,4801.428,9908.459
spamp_2,129.234,409.540,4521.696,8215.845
spamp_3,177.900,586.807,12408.042,9586.125
