         17603240 function calls (16383156 primitive calls) in 1827.803 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    23124    0.012    0.000    0.509    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:332(__sub__)
    23124    0.030    0.000    0.497    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:335(minus)
        1    0.000    0.000    0.476    0.476 /anaconda3/envs/link/lib/python3.6/json/__init__.py:274(load)
        1    0.000    0.000    0.471    0.471 /anaconda3/envs/link/lib/python3.6/json/__init__.py:302(loads)
        1    0.000    0.000    0.471    0.471 /anaconda3/envs/link/lib/python3.6/json/decoder.py:334(decode)
        1    0.433    0.433    0.471    0.471 /anaconda3/envs/link/lib/python3.6/json/decoder.py:345(raw_decode)
    34439    0.033    0.000    0.455    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/quadfact.py:129(new_xconstraint)
    70666    0.382    0.000    0.448    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:337(add_edge)
        1    0.047    0.047    0.440    0.440 /Users/fkauker/Documents/code/link/link/solve/util.py:256(create_geojson)
    23125    0.065    0.000    0.433    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1002(<genexpr>)
    34439    0.092    0.000    0.422    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:510(_new_binary_constraint)
        1    0.058    0.058    0.399    0.399 /Users/fkauker/Documents/code/link/link/solve/util.py:81(make_prox_graph)
   137778    0.059    0.000    0.350    0.000 {built-in method builtins.next}
        3    0.000    0.000    0.346    0.115 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:1805(integer_var_dict)
        3    0.000    0.000    0.346    0.115 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:1552(_var_dict)
        3    0.007    0.002    0.346    0.115 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:384(new_var_dict)
    23125    0.028    0.000    0.338    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/operand.py:46(__le__)
    71960    0.092    0.000    0.335    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:416(__getitem__)
   161392    0.085    0.000    0.334    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:171(is_number)
        3    0.000    0.000    0.331    0.110 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:346(new_var_list)
       44    0.065    0.001    0.327    0.007 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:487(add_nodes_from)
    11314    0.006    0.000    0.307    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1542(__sub__)
    11314    0.011    0.000    0.301    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1489(minus)
    16970    0.025    0.000    0.277    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:37(__init__)
    34439    0.049    0.000    0.273    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:600(linear_ct_to_cplex)
  1392521    0.272    0.000    0.272    0.000 {built-in method builtins.isinstance}
    68889    0.028    0.000    0.263    0.000 /anaconda3/envs/link/lib/python3.6/contextlib.py:79(__enter__)
    24419    0.038    0.000    0.259    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:928(<genexpr>)
    46249    0.025    0.000    0.255    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:307(__rmul__)
    15781    0.132    0.000    0.250    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
    16970    0.037    0.000    0.249    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:127(_set_coords)
        1    0.019    0.019    0.231    0.231 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1517(_make_solution)
    46250    0.075    0.000    0.230    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:294(times)
    68878    0.049    0.000    0.224    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:220(chbmatrix)
    34438    0.035    0.000    0.218    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:111(numpy_is_numeric)
    34439    0.049    0.000    0.217    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2487(_prepare_constraint)
    34439    0.138    0.000    0.212    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:608(make_cpx_linear_from_exprs)
    24418    0.023    0.000    0.208    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:29(__init__)
    11987    0.010    0.000    0.207    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:920(<genexpr>)
        1    0.032    0.032    0.200    0.200 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:421(add_nodes_from)
    23125    0.039    0.000    0.198    0.000 /Users/fkauker/Documents/code/link/link/solve/nfmp.py:73(<genexpr>)
   828064    0.183    0.000    0.198    0.000 {method 'get' of 'dict' objects}
   134757    0.167    0.000    0.197    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:628(nodes)
    24418    0.037    0.000    0.185    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:95(_set_coords)
    34439    0.113    0.000    0.183    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:365(issubdtype)
    68889    0.065    0.000    0.180    0.000 /anaconda3/envs/link/lib/python3.6/contextlib.py:85(__exit__)
    95260    0.159    0.000    0.176    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:102(__getitem__)
    16970    0.159    0.000    0.176    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:191(geos_point_from_py)
    34439    0.055    0.000    0.170    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:996(_register_one_constraint)
    11314    0.015    0.000    0.160    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/operand.py:49(__eq__)
    11315    0.009    0.000    0.159    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1001(<genexpr>)
    68878    0.055    0.000    0.157    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:461(_to_linear_operand)
   489218    0.155    0.000    0.155    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.152    0.051 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:236(_expand_names)
        3    0.012    0.004    0.152    0.051 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:244(<listcomp>)
    68889    0.050    0.000    0.144    0.000 /anaconda3/envs/link/lib/python3.6/contextlib.py:157(helper)
   124186    0.144    0.000    0.144    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:222(empty)
    92500    0.114    0.000    0.142    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:805(<genexpr>)
    48836    0.124    0.000    0.142    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:331(add_edge)
    46249    0.023    0.000    0.140    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:87(<lambda>)
    34439    0.018    0.000    0.137    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:231(Pylolmat_to_CHBmat)
    46250    0.067    0.000    0.134    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:607(__init__)
    57074    0.092    0.000    0.129    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:910(__init__)
    80195    0.046    0.000    0.128    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1322(iter_terms)
    41410    0.025    0.000    0.127    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:233(__del__)
        1    0.000    0.000    0.121    0.121 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7565(get_values)
        1    0.000    0.000    0.120    0.120 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:121(apply_freeform_two_args)
    15781    0.018    0.000    0.120    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
    80691    0.066    0.000    0.120    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:32(cpx_decode)
    34439    0.044    0.000    0.120    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/constr.py:355(__init__)
    34439    0.119    0.000    0.119    0.000 {built-in method cplex._internal.py36_cplex1280.Pylolmat_to_CHBmat}
    73254    0.086    0.000    0.118    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:389(edge_ok)
    68878    0.059    0.000    0.117    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:1241(get_num)
    46249    0.029    0.000    0.117    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:59(str_flatten_tuple)
    23124    0.036    0.000    0.116    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:102(to_linear_expr)
    34439    0.040    0.000    0.107    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/constr.py:517(is_trivial)
   391593    0.107    0.000    0.107    0.000 {method 'update' of 'dict' objects}
    69372    0.055    0.000    0.106    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1118(_add_term)
    24418    0.101    0.000    0.101    0.000 {shapely.speedups._speedups.geos_linestring_from_py}
    34439    0.100    0.000    0.100    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXaddrows}
        3    0.041    0.014    0.098    0.033 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:371(<listcomp>)
    34439    0.044    0.000    0.098    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:940(__notify_new_model_object)
    15781    0.030    0.000    0.096    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
    68889    0.078    0.000    0.095    0.000 /anaconda3/envs/link/lib/python3.6/contextlib.py:59(__init__)
    70844    0.075    0.000    0.093    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:252(_keep_alive)
        1    0.040    0.040    0.093    0.093 /Users/fkauker/Documents/code/link/link/solve/util.py:220(match_solution)
    69376    0.063    0.000    0.087    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/xcounter.py:244(update_dict_from_item_value)
    48836    0.024    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:372(new_node_ok)
    68881    0.054    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:389(_apienc)
    80206    0.049    0.000    0.081    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/six.py:586(iteritems)
    34438    0.021    0.000    0.076    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:433(constant_expr)
    95084    0.060    0.000    0.076    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:81(__getitem__)
   587992    0.076    0.000    0.076    0.000 {built-in method builtins.id}
    47342    0.075    0.000    0.075    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:223(floatstr)
    15781    0.039    0.000    0.071    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:48(__len__)
    36404    0.030    0.000    0.071    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:296(__getitem__)
    24418    0.051    0.000    0.070    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:370(__getitem__)
    48836    0.021    0.000    0.067    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:294(<genexpr>)
    68898    0.035    0.000    0.067    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:89(double_c_array)
    46248    0.030    0.000    0.066    0.000 {method 'join' of 'str' objects}
    24461    0.029    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:291(__iter__)
   409777    0.065    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:99(__hash__)
    22631    0.029    0.000    0.063    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/aggregator.py:35(_to_expr)
    11316    0.008    0.000    0.063    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:970(clone_if_necessary)
        1    0.000    0.000    0.062    0.062 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7598(getx)
        1    0.000    0.000    0.062    0.062 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1803(getx)
        1    0.000    0.000    0.062    0.062 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:70(array_to_list)
        1    0.022    0.022    0.062    0.062 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:76(<listcomp>)
    34439    0.028    0.000    0.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:205(typecheck_ct_to_add)
    31562    0.056    0.000    0.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:44(_update)
        3    0.000    0.000    0.061    0.020 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:508(create_variables)
        3    0.000    0.000    0.061    0.020 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:523(_create_cpx_variables)
        3    0.000    0.000    0.061    0.020 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:906(fast_add_cols)
        3    0.000    0.000    0.061    0.020 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:904(newcols)
    70929    0.045    0.000    0.060    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:676(items)
    15780    0.052    0.000    0.059    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:823(add_edge)
    68878    0.028    0.000    0.058    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:811(getnumrows)
    41388    0.040    0.000    0.058    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:257(_geom)
    46249    0.029    0.000    0.057    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:39(__init__)
    34439    0.044    0.000    0.056    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/constr.py:220(cplex_num_rhs)
        3    0.008    0.003    0.056    0.019 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:912(<listcomp>)
    48880    0.043    0.000    0.056    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:283(adj)
    46251    0.039    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:279(static_validate_num)
    11316    0.026    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:988(clone)
   380464    0.054    0.000    0.054    0.000 {method 'items' of 'dict' objects}
    29622    0.025    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:153(new_zero_expr)
    35125    0.053    0.000    0.053    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:279(__call__)
    34439    0.042    0.000    0.053    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:309(typecheck_two_in_model)
        1    0.009    0.009    0.053    0.053 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:91(make_engine_solution)
    15781    0.037    0.000    0.053    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/predicates.py:23(__call__)
       44    0.005    0.000    0.052    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:27(connected_components)
   262351    0.052    0.000    0.052    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:45(__init__)
    11986    0.034    0.000    0.048    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:387(__getitem__)
    47542    0.048    0.000    0.048    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:302(new_edge_key)
    12029    0.017    0.000    0.047    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:199(_plain_bfs)
    53574    0.045    0.000    0.045    0.000 {built-in method builtins.hasattr}
    16659    0.020    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:221(_set_var_value_internal)
   272496    0.043    0.000    0.043    0.000 {built-in method builtins.len}
    34439    0.029    0.000    0.042    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:861(notify_obj_index)
        1    0.000    0.000    0.042    0.042 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:439(get_value_dict)
        1    0.016    0.016    0.042    0.042 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:456(<dictcomp>)
        1    0.001    0.001    0.040    0.040 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1894(_compute_quality_metrics)
    12029    0.006    0.000    0.040    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:946(<genexpr>)
        1    0.000    0.000    0.039    0.039 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1527(__add__)
        1    0.000    0.000    0.039    0.039 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1471(plus)
    34439    0.028    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/constr.py:153(__init__)
        1    0.000    0.000    0.039    0.039 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1284(add)
        1    0.008    0.008    0.039    0.039 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1267(_add_expr)
    46249    0.020    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3183(__getitem__)
    34439    0.038    0.000    0.038    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:388(_allocate_one_index)
    34439    0.014    0.000    0.038    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:235(free_CHBmat)
   171965    0.038    0.000    0.038    0.000 {built-in method builtins.iter}
   253304    0.037    0.000    0.037    0.000 {method 'append' of 'list' objects}
   138744    0.037    0.000    0.037    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:61(<genexpr>)
    68878    0.023    0.000    0.037    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:293(issubclass_)
    68880    0.026    0.000    0.036    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/basic.py:459(notify_used)
   121644    0.035    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/filters.py:58(__call__)
        2    0.002    0.001    0.034    0.017 {built-in method builtins.sum}
        1    0.000    0.000    0.034    0.034 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:801(__len__)
    23124    0.029    0.000    0.034    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:285(adj)
        1    0.000    0.000    0.033    0.033 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:133(_conv)
        1    0.000    0.000    0.033    0.033 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:296(convert)
        1    0.024    0.024    0.033    0.033 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1523(<listcomp>)
        1    0.018    0.018    0.033    0.033 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:285(_convert_sequence)
    71692    0.033    0.000    0.033    0.000 {method 'copy' of 'dict' objects}
    23125    0.005    0.000    0.032    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:802(<genexpr>)
   134750    0.032    0.000    0.032    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:177(__getitem__)
    68882    0.031    0.000    0.031    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:68(get)
   134141    0.030    0.000    0.030    0.000 {built-in method _json.encode_basestring_ascii}
    68878    0.030    0.000    0.030    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetnumrows}
   134757    0.030    0.000    0.030    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:167(__init__)
    34438    0.016    0.000    0.030    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:144(_is_numpy_ndslot)
    29622    0.020    0.000    0.028    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1658(__init__)
    34438    0.027    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_internal.py:886(npy_ctypes_check)
    34439    0.021    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:270(typecheck_in_model)
   225710    0.026    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:190(_deepcopy_atomic)
    80695    0.026    0.000    0.026    0.000 {method 'encode' of 'str' objects}
       55    0.000    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7864(get_float_quality)
