         1976600 function calls (1857432 primitive calls) in 11.006 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      7/1    0.000    0.000    0.001    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:188(<dictcomp>)
        1    0.000    0.000    0.001    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:312(simplex_members)
     4570    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1177(get_constant)
       22    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:2010(getintquality)
    28/14    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:172(make)
       27    0.001    0.000    0.001    0.000 {method 'read' of '_io.FileIO' objects}
     1481    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/topology.py:16(_validate)
     1591    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:228(is_discrete)
      895    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:50(_swig_setattr)
       28    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:339(getchannels)
        1    0.000    0.000    0.001    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1058(subgraph)
     5504    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:792(<lambda>)
     5923    0.001    0.000    0.001    0.000 {built-in method _ctypes.byref}
     4109    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/constr.py:179(get_left_expr)
     2753    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:284(__init__)
     4109    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/basic.py:43(get_name)
      895    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:53(_swig_getattr)
      741    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:442(add_node)
       28    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
     4109    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/constr.py:187(get_right_expr)
     4109    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/basic.py:79(model)
       16    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:241(_add_stream)
       27    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
      533    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3005(<lambda>)
        1    0.000    0.000    0.001    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/filters.py:55(__init__)
        1    0.001    0.001    0.001    0.001 /Users/fkauker/Documents/code/link/link/solve/nfmp.py:33(<dictcomp>)
       22    0.001    0.000    0.001    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetintquality}
     5504    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:787(<lambda>)
     5505    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/basic.py:183(get_index)
     2752    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:625(var)
       16    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:247(_delete_stream)
      533    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3007(<lambda>)
      234    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:274(round_nearest)
     1481    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:41(__init__)
     4109    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:319(check_trivial_constraints)
     1589    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:42(_is_discrete_value)
     2277    0.001    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1047(is_constant)
        3    0.001    0.000    0.001    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXnewcols}
        1    0.000    0.000    0.001    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:231(__enter__)
      112    0.000    0.000    0.001    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3129(__init__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:304(simplex_tolerances_members)
     1357    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:327(<genexpr>)
      895    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:37(_swig_setattr_nondynamic)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:167(mip_strategy_members)
      113    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_ostream.py:95(_write_wrap)
     2752    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:629(coef)
     5508    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:276(<genexpr>)
     1357    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:317(__init__)
     1357    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:293(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/fkauker/Documents/code/link/link/solve/util.py:91(<listcomp>)
     3651    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/operand.py:16(get_constant)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:114(mip_limits_members)
        1    0.000    0.000    0.000    0.000 /Users/fkauker/Documents/code/link/link/solve/nfmp.py:36(<dictcomp>)
     2712    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1166(constant)
      204    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
     1357    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:1758(bunch_iter)
        4    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:326(set_log_stream)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/exceptions/errors.py:12(<module>)
       22    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:483(infolongparam)
       54    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:309(CplexEngine)
        3    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:1250(set_log_stream)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:244(preprocessing_members)
     2752    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/context.py:358(make_default_context)
       89    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:94(mip_cuts_members)
        4    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:263(set_results_stream)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:29(barrier_members)
       55    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:403(cached)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
       59    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
       39    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:85(_path_is_mode_type)
      741    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:1024(__iter__)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:94(_path_isfile)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:240(__exit__)
     1356    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1184(_set_constant)
     1481    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/impl.py:56(__getitem__)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:414(set_streams)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:361(_get_cached)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/re.py:231(compile)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/re.py:286(_compile)
      524    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3016(value)
        4    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:305(set_error_stream)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameter_hierarchy_12800.py:285(_group_mip_make)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/abc.py:180(__instancecheck__)
        4    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:284(set_warning_stream)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/imp.py:255(find_module)
       66    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3033(__init__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/sre_compile.py:557(compile)
        3    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:1196(set_results_stream)
      4/1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/abc.py:196(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:325(openCPLEX)
      179    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:35(__init__)
      533    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.new_intPtr}
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:840(path_stats)
      183    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3053(<lambda>)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/context.py:536(read_settings)
        3    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:1232(set_error_stream)
      175    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:301(__init__)
      204    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
        3    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:1214(set_warning_stream)
      234    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/numutils.py:54(round_nearest_towards_infinity)
      183    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3055(<lambda>)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1666(chgobj)
     1481    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geos.py:545(errcheck_predicate)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/codecs.py:318(decode)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/enum.py:124(__new__)
       89    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXopenCPLEX}
      120    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:581(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1281(_fill_cache)
      176    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:819(__iter__)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:318(__exit__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:50(benders_members)
      740    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       27    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1228(_get_spec)
     1591    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/vartype.py:246(is_discrete)
       24    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/genericpath.py:27(isfile)
       41    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/posixpath.py:75(join)
       13    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        3    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:866(notify_obj_indices)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:191(mip_tolerances_members)
     1365    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       37    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1080(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:225(network_members)
      524    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.intPtr_value}
      235    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:520(infinity)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:265(read_members)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:207(__exit__)
      113    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:426(setintparam)
        3    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:137(mip_polishafter_members)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/sre_parse.py:844(parse)
      457    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:159(_get_cached_one_expr)
       89    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameter_hierarchy_12800.py:438(_group_simplex_make)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:1154(get_problem_name)
      112    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3125(<lambda>)
       16    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:349(addfuncdest)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:786(getprobname)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameters_auto.py:14(<module>)
       29    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:25(__init__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1464(_getnamesingle)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/signal.py:45(signal)
      184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:416(parent)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
        2    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetprobname}
  282/174    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:229(_generate_and_filter_params)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/quadfact.py:8(<module>)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:327(tune_members)
      112    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3127(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXchgobj}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:148(mip_pool_members)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:287(simplex_limits_members)
      2/1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/sre_parse.py:407(_parse_sub)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3102(round_objective_if_discrete)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_anno.py:12(<module>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1067(_path_hooks)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/context.py:326(__init__)
       16    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXaddfuncdest}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:20(barrier_limits_members)
      111    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXinfointparam}
      2/1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/sre_parse.py:470(_parse)
        1    0.000    0.000    0.000    0.000 /Users/fkauker/Documents/code/link/link/solve/util.py:90(<dictcomp>)
      154    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3064(value)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:1605(is_discrete)
      191    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:158(mip_submip_members)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:4966(get_mip_relative_gap)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/platform.py:736(_follow_symlinks)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:151(__exit__)
      740    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:655(<lambda>)
      175    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXgetparamtype}
      355    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       83    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/six.py:141(__init__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:278(sifting_members)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/environment.py:57(_set_numpy_hook)
      466    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/sre_compile.py:542(_code)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:58(__init__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameter_hierarchy_12800.py:457(_group_cpxparam_params)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_matrices.py:13(<module>)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:235(output_members)
      219    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:2690(getmiprelgap)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/environment.py:124(has_numpy)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1958(get_solve_status)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameter_hierarchy_12800.py:42(_group_barrier_make)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7530(get_status_string)
        5    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/contextlib.py:129(contextmanager)
        3    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/signal.py:25(_int_to_enum)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/subprocess.py:1414(wait)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/environment.py:161(_check_numpy)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:73(distmip_members)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1322(path_hook_for_FileFinder)
       16    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_ostream.py:32(__init__)
       12    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:354(delfuncdest)
      183    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.new_doublePtr}
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:65(distmip_rampup_members)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:189(init_numpy)
      118    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:270(__setattr__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:79(emphasis_members)
        2    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3220(set_objective_sense)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:43(benders_tolerances_members)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:66(copy)
        7    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/enum.py:265(__call__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/os.py:607(get_exec_path)
       16    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/enum.py:70(__setitem__)
       41    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:613(__init__)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameter_hierarchy_12800.py:421(_group_simplex_params)
       66    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3029(<lambda>)
      255    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       55    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:63(_path_split)
      112    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3136(value)
       56    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/enum.py:330(<genexpr>)
        1    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:46(__init__)
        5    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:157(__init__)
       10    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:861(_find_spec_legacy)
      175    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/params/parameters.py:110(_add_param)
       66    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3031(<lambda>)
      154    0.000    0.000    0.000    0.000 {built-in method cplex._internal.py36_cplex1280.doublePtr_value}
      533    0.000    0.000    0.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3014(<lambda>)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
