         27424500 function calls (27284574 primitive calls) in 210.006 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   140762    0.555    0.000    1.000    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:393(_get_any)
    20109    0.028    0.000    0.893    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2293(new_property)
        1    0.044    0.044    0.877    0.877 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
   120661    0.239    0.000    0.754    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:270(_converter)
  3052636    0.753    0.000    0.753    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:548(key_type)
   160885    0.388    0.000    0.751    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:208(_type_alias)
        1    0.007    0.007    0.716    0.716 /Users/fkauker/Documents/code/link/link/solve/spamp.py:38(formulation)
  1058138    0.649    0.000    0.649    0.000 {method 'insert' of 'list' objects}
        3    0.047    0.016    0.626    0.209 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
        1    0.082    0.082    0.624    0.624 /Users/fkauker/Documents/code/link/link/solve/util.py:334(assi_to_path)
    20108    0.045    0.000    0.609    0.000 {method 'max' of 'numpy.ndarray' objects}
    80432    0.261    0.000    0.607    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:914(__new__)
    20108    0.040    0.000    0.579    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:662(<lambda>)
   120661    0.106    0.000    0.572    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:438(__del__)
    20108    0.020    0.000    0.564    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
    20108    0.544    0.000    0.544    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    20108    0.289    0.000    0.539    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:615(__get_set_f_array)
120662/120661    0.150    0.000    0.515    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:231(_python_type)
   100540    0.082    0.000    0.506    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numeric.py:469(asarray)
   120661    0.431    0.000    0.487    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:428(__register_map)
        1    0.039    0.039    0.476    0.476 /Users/fkauker/Documents/code/link/link/solve/nx2gt.py:35(nx2gt)
   120661    0.414    0.000    0.465    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:433(__unregister_map)
        1    0.000    0.000    0.457    0.457 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
        2    0.000    0.000    0.457    0.228 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
        1    0.000    0.000    0.449    0.449 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
   472942    0.242    0.000    0.443    0.000 {built-in method builtins.isinstance}
   100541    0.424    0.000    0.424    0.000 {built-in method numpy.array}
      504    0.001    0.000    0.392    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2311(sum)
      504    0.001    0.000    0.392    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/aggregator.py:113(sum)
    19771    0.250    0.000    0.392    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
      504    0.066    0.000    0.390    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/aggregator.py:132(_sum_with_iter)
     2753    0.015    0.000    0.386    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
    23295    0.032    0.000    0.384    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
   120657    0.348    0.000    0.348    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1376(__init__)
    80442    0.345    0.000    0.345    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3183(value_types)
   160880    0.336    0.000    0.336    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:552(value_type)
  1079606    0.293    0.000    0.293    0.000 {method 'add' of 'set' objects}
     2752    0.118    0.000    0.292    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2049(add_edge)
     4108    0.010    0.000    0.290    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
    73899    0.203    0.000    0.275    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:628(nodes)
     4108    0.271    0.000    0.271    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
    20153    0.076    0.000    0.233    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:365(issubdtype)
   140762    0.214    0.000    0.214    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:811(reserve)
    20110    0.124    0.000    0.201    0.000 /anaconda3/envs/link/lib/python3.6/abc.py:180(__instancecheck__)
   180979    0.189    0.000    0.189    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2868(num_vertices)
        1    0.005    0.005    0.178    0.178 /Users/fkauker/Documents/code/link/link/solve/util.py:256(create_geojson)
   382070    0.175    0.000    0.175    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:541(get_graph)
        2    0.000    0.000    0.166    0.083 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:1805(integer_var_dict)
        2    0.000    0.000    0.166    0.083 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:1552(_var_dict)
        2    0.003    0.001    0.166    0.083 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:384(new_var_dict)
    20108    0.130    0.000    0.164    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:568(add_edge)
        2    0.000    0.000    0.160    0.080 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:346(new_var_list)
        1    0.000    0.000    0.150    0.150 /anaconda3/envs/link/lib/python3.6/json/__init__.py:274(load)
        1    0.000    0.000    0.150    0.150 /anaconda3/envs/link/lib/python3.6/json/__init__.py:302(loads)
        1    0.000    0.000    0.150    0.150 /anaconda3/envs/link/lib/python3.6/json/decoder.py:334(decode)
        1    0.140    0.140    0.150    0.150 /anaconda3/envs/link/lib/python3.6/json/decoder.py:345(raw_decode)
    40306    0.087    0.000    0.149    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:293(issubclass_)
    19771    0.024    0.000    0.147    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
        1    0.000    0.000    0.145    0.145 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:953(to_directed)
    20109    0.030    0.000    0.143    0.000 /Users/fkauker/Documents/code/link/link/solve/spamp.py:64(<genexpr>)
   562224    0.140    0.000    0.140    0.000 {method 'append' of 'list' objects}
    80432    0.132    0.000    0.132    0.000 {method 'view' of 'numpy.ndarray' objects}
33534/8218    0.058    0.000    0.126    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:132(deepcopy)
        1    0.016    0.016    0.124    0.124 /anaconda3/envs/link/lib/python3.6/json/__init__.py:120(dump)
        1    0.000    0.000    0.121    0.121 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:864(to_undirected)
    45327    0.120    0.000    0.120    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1383(__getitem__)
   588522    0.119    0.000    0.119    0.000 {built-in method builtins.id}
    19771    0.040    0.000    0.117    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
    11889    0.013    0.000    0.113    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:29(__init__)
    40219    0.107    0.000    0.107    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1323(__init__)
    11889    0.019    0.000    0.099    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:95(_set_coords)
    20196    0.010    0.000    0.096    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:307(__rmul__)
    46414    0.010    0.000    0.096    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:412(_iterencode)
      502    0.000    0.000    0.093    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3001(add_constraint)
      502    0.001    0.000    0.092    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2528(_add_constraint_internal)
    60412    0.065    0.000    0.088    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/xcounter.py:244(update_dict_from_item_value)
      502    0.001    0.000    0.087    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2540(_post_constraint)
124252/46414    0.041    0.000    0.086    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:333(_iterencode_dict)
    20196    0.025    0.000    0.086    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:294(times)
    19771    0.045    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:48(__len__)
     8218    0.024    0.000    0.083    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:236(_deepcopy_dict)
    80437    0.082    0.000    0.082    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2577(set_directed)
      502    0.002    0.000    0.082    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2419(_create_engine_constraint)
      502    0.003    0.000    0.080    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:663(create_linear_constraint)
    39542    0.073    0.000    0.080    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:44(_update)
    72833    0.048    0.000    0.078    0.000 {method 'update' of 'dict' objects}
    40219    0.077    0.000    0.077    0.000 /anaconda3/envs/link/lib/python3.6/_weakrefset.py:70(__contains__)
     5110    0.071    0.000    0.077    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:459(__setitem__)
62866/46406    0.023    0.000    0.076    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:277(_iterencode_list)
    20109    0.025    0.000    0.074    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1499(__getattr__)
    73899    0.072    0.000    0.072    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:167(__init__)
        2    0.000    0.000    0.071    0.036 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:236(_expand_names)
        2    0.006    0.003    0.071    0.036 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:244(<listcomp>)
    60460    0.070    0.000    0.070    0.000 {built-in method builtins.issubclass}
     9594    0.025    0.000    0.069    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:823(add_edge)
        1    0.006    0.006    0.068    0.068 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1517(_make_solution)
    19771    0.045    0.000    0.066    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/predicates.py:23(__call__)
    20152    0.011    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:87(<lambda>)
     2753    0.009    0.000    0.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1002(<genexpr>)
    41090    0.058    0.000    0.058    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:222(empty)
    20109    0.028    0.000    0.056    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:919(_check_prop_writable)
    11889    0.056    0.000    0.056    0.000 {shapely.speedups._speedups.geos_linestring_from_py}
    20152    0.013    0.000    0.055    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:59(str_flatten_tuple)
    13686    0.011    0.000    0.055    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:233(__del__)
   321759    0.054    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2922(__get_base)
    80432    0.054    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:908(_set_pmap)
    40217    0.054    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2264(_get_edge_index_range)
    20196    0.028    0.000    0.053    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:607(__init__)
    20108    0.032    0.000    0.053    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:925(_check_prop_scalar)
   134265    0.048    0.000    0.052    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.049    0.049 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7565(get_values)
        1    0.000    0.000    0.049    0.049 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:121(apply_freeform_two_args)
   137459    0.049    0.000    0.049    0.000 {built-in method builtins.len}
      502    0.002    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:655(_make_cplex_linear_ct)
    20152    0.021    0.000    0.045    0.000 /Users/fkauker/Documents/code/link/link/solve/spamp.py:56(<genexpr>)
        1    0.008    0.008    0.045    0.045 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:421(add_nodes_from)
    73889    0.044    0.000    0.044    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:177(__getitem__)
      502    0.005    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:97(fast_add_linear)
        2    0.008    0.004    0.043    0.022 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:487(add_nodes_from)
     2753    0.007    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:928(<genexpr>)
    40261    0.032    0.000    0.041    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
        2    0.025    0.012    0.041    0.021 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:371(<listcomp>)
     1813    0.003    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:37(__init__)
    20108    0.038    0.000    0.038    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3399(_vt_init)
     8256    0.014    0.000    0.038    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:416(__getitem__)
        1    0.000    0.000    0.038    0.038 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:439(get_value_dict)
        1    0.016    0.016    0.038    0.038 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:456(<dictcomp>)
     1356    0.038    0.000    0.038    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1948(add_vertex)
     8256    0.027    0.000    0.036    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:337(add_edge)
        2    0.000    0.000    0.036    0.018 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:508(create_variables)
        2    0.000    0.000    0.036    0.018 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:523(_create_cpx_variables)
        2    0.000    0.000    0.036    0.018 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:906(fast_add_cols)
        2    0.000    0.000    0.036    0.018 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:904(newcols)
     1357    0.002    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1001(<genexpr>)
     1813    0.005    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:127(_set_coords)
        2    0.005    0.003    0.033    0.017 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:912(<listcomp>)
        1    0.009    0.009    0.032    0.032 /Users/fkauker/Documents/code/link/link/solve/util.py:81(make_prox_graph)
   120654    0.031    0.000    0.031    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3169(__get_base)
    20108    0.014    0.000    0.031    0.000 {method 'join' of 'str' objects}
    20656    0.015    0.000    0.030    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:32(cpx_decode)
   161718    0.029    0.000    0.029    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:99(__hash__)
      502    0.002    0.000    0.029    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:600(linear_ct_to_cplex)
     1357    0.002    0.000    0.029    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:920(<genexpr>)
    22861    0.028    0.000    0.028    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2177(<lambda>)
    20109    0.028    0.000    0.028    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:795(is_writable)
    20565    0.014    0.000    0.027    0.000 /Users/fkauker/Documents/code/link/link/solve/spamp.py:49(<genexpr>)
      502    0.025    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:608(make_cpx_linear_from_exprs)
     1813    0.022    0.000    0.025    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:191(geos_point_from_py)
        1    0.000    0.000    0.024    0.024 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7598(getx)
        1    0.000    0.000    0.024    0.024 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1803(getx)
        1    0.000    0.000    0.024    0.024 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:70(array_to_list)
        1    0.009    0.009    0.024    0.024 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:76(<listcomp>)
    13702    0.016    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:257(_geom)
      502    0.004    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1052(addrows)
    20108    0.007    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:405(_get_var_value)
     5504    0.017    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:331(add_edge)
     8256    0.015    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:389(edge_ok)
     8259    0.016    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:805(<genexpr>)
    60327    0.019    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2230(_get_vertex_index)
    20196    0.012    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:279(static_validate_num)
    98855    0.019    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:253(_geom)
    80442    0.018    0.000    0.018    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:140(_to_str)
    40948    0.016    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:171(is_number)
    20108    0.017    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2708(get_vertex_filter)
    60324    0.017    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:61(<genexpr>)
    40218    0.017    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2624(set_filters)
     8218    0.013    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:252(_keep_alive)
    20152    0.012    0.000    0.016    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:39(__init__)
     5504    0.004    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:372(new_node_ok)
    20152    0.008    0.000    0.015    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3183(__getitem__)
    10968    0.012    0.000    0.014    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:102(__getitem__)
        1    0.011    0.011    0.014    0.014 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:107(make_ranges)
    20565    0.011    0.000    0.014    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
    19771    0.010    0.000    0.013    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/topology.py:16(_validate)
     4108    0.005    0.000    0.012    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:296(__getitem__)
    46414    0.012    0.000    0.012    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    22466    0.012    0.000    0.012    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2171(<lambda>)
    11008    0.009    0.000    0.012    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:81(__getitem__)
        1    0.000    0.000    0.011    0.011 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:133(_conv)
        1    0.000    0.000    0.011    0.011 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:296(convert)
        1    0.006    0.006    0.011    0.011 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:285(_convert_sequence)
     5504    0.003    0.000    0.011    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:294(<genexpr>)
        2    0.010    0.005    0.011    0.006 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:975(_register_block_vars)
        2    0.000    0.000    0.011    0.005 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3204(set_objective)
        1    0.011    0.011    0.011    0.011 /Users/fkauker/Documents/code/link/link/solve/spamp.py:41(<dictcomp>)
    20152    0.007    0.000    0.011    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:52(is_tuple_w_standard_str)
        1    0.000    0.000    0.011    0.011 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3111(minimize)
        2    0.000    0.000    0.010    0.005 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3246(set_objective_expr)
     2024    0.001    0.000    0.010    0.000 {built-in method builtins.next}
