         90149459 function calls (89862107 primitive calls) in 504.626 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    81906    0.832    0.000    2.639    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2308(new_vertex_property)
   286656    0.730    0.000    2.403    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:166(_prop)
        1    0.275    0.275    2.099    2.099 /Users/fkauker/Documents/code/link/link/solve/util.py:334(assi_to_path)
 11212232    1.948    0.000    1.948    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:548(key_type)
   163800    0.115    0.000    1.626    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:560(get_array)
  4153980    1.625    0.000    1.625    0.000 {method 'insert' of 'list' objects}
   163800    0.699    0.000    1.512    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:582(_get_data)
   286656    0.769    0.000    1.357    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:393(_get_any)
    40951    0.035    0.000    1.204    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2293(new_property)
        1    0.014    0.014    1.195    1.195 /Users/fkauker/Documents/code/link/link/solve/spamp.py:38(formulation)
        1    0.047    0.047    1.128    1.128 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
   245713    0.306    0.000    1.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:270(_converter)
    78387    0.570    0.000    1.036    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:69(__getitem__)
   327621    0.526    0.000    1.036    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:208(_type_alias)
   245713    0.140    0.000    0.758    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:438(__del__)
        3    0.046    0.015    0.742    0.247 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
    40950    0.052    0.000    0.737    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:662(<lambda>)
245714/245713    0.208    0.000    0.733    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:231(_python_type)
   163800    0.302    0.000    0.715    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:914(__new__)
    40950    0.049    0.000    0.700    0.000 {method 'max' of 'numpy.ndarray' objects}
    40950    0.354    0.000    0.685    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:615(__get_set_f_array)
   245713    0.598    0.000    0.683    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:428(__register_map)
  4196991    0.662    0.000    0.662    0.000 {method 'add' of 'set' objects}
    40950    0.024    0.000    0.651    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
    40950    0.627    0.000    0.627    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   245713    0.543    0.000    0.618    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:433(__unregister_map)
   204750    0.100    0.000    0.610    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numeric.py:469(asarray)
     1020    0.001    0.000    0.586    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2311(sum)
     1020    0.001    0.000    0.585    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/aggregator.py:113(sum)
     1020    0.105    0.000    0.583    0.001 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/aggregator.py:132(_sum_with_iter)
        1    0.000    0.000    0.562    0.562 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
        2    0.000    0.000    0.562    0.281 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
        1    0.000    0.000    0.554    0.554 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
  1007840    0.321    0.000    0.527    0.000 {built-in method builtins.isinstance}
   204751    0.511    0.000    0.511    0.000 {built-in method numpy.array}
    35308    0.031    0.000    0.497    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
     4171    0.013    0.000    0.492    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
    78387    0.079    0.000    0.486    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:320(_get_coords)
   163810    0.484    0.000    0.484    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3183(value_types)
    41731    0.035    0.000    0.413    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:29(__init__)
     6227    0.008    0.000    0.409    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
   327616    0.408    0.000    0.408    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:552(value_type)
     6227    0.394    0.000    0.394    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
        1    0.027    0.027    0.393    0.393 /Users/fkauker/Documents/code/link/link/solve/nx2gt.py:35(nx2gt)
   245709    0.391    0.000    0.391    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1376(__init__)
    78387    0.132    0.000    0.387    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:640(is_empty)
    41731    0.054    0.000    0.378    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/linestring.py:95(_set_coords)
   181045    0.248    0.000    0.334    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:628(nodes)
  2140323    0.328    0.000    0.328    0.000 {method 'append' of 'list' objects}
        2    0.000    0.000    0.318    0.159 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:1805(integer_var_dict)
        2    0.000    0.000    0.318    0.159 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:1552(_var_dict)
        2    0.005    0.003    0.318    0.159 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:384(new_var_dict)
        2    0.000    0.000    0.302    0.151 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:346(new_var_list)
    40993    0.091    0.000    0.293    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:365(issubdtype)
    78387    0.152    0.000    0.286    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:48(__len__)
        1    0.009    0.009    0.279    0.279 /Users/fkauker/Documents/code/link/link/solve/util.py:256(create_geojson)
   286656    0.277    0.000    0.277    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:811(reserve)
   156774    0.242    0.000    0.265    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:44(_update)
    41731    0.249    0.000    0.258    0.000 {shapely.speedups._speedups.geos_linestring_from_py}
   368557    0.243    0.000    0.243    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2868(num_vertices)
        1    0.030    0.030    0.238    0.238 /anaconda3/envs/link/lib/python3.6/json/__init__.py:120(dump)
     4170    0.091    0.000    0.237    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2049(add_edge)
   778068    0.233    0.000    0.233    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:541(get_graph)
    38536    0.072    0.000    0.223    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:823(add_edge)
    78387    0.147    0.000    0.218    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/predicates.py:23(__call__)
    40952    0.122    0.000    0.206    0.000 /anaconda3/envs/link/lib/python3.6/abc.py:180(__instancecheck__)
    81986    0.112    0.000    0.192    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/numpy/core/numerictypes.py:293(issubclass_)
    40950    0.146    0.000    0.190    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:568(add_edge)
   101222    0.019    0.000    0.186    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:412(_iterencode)
   145090    0.081    0.000    0.186    0.000 {method 'update' of 'dict' objects}
    40951    0.040    0.000    0.180    0.000 /Users/fkauker/Documents/code/link/link/solve/spamp.py:64(<genexpr>)
  1171406    0.174    0.000    0.174    0.000 {built-in method builtins.id}
270996/101222    0.079    0.000    0.166    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:333(_iterencode_dict)
        1    0.000    0.000    0.156    0.156 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:953(to_directed)
   163800    0.148    0.000    0.148    0.000 {method 'view' of 'numpy.ndarray' objects}
137122/101214    0.045    0.000    0.146    0.000 /anaconda3/envs/link/lib/python3.6/json/encoder.py:277(_iterencode_list)
     1018    0.001    0.000    0.145    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3001(add_constraint)
     1018    0.002    0.000    0.144    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2528(_add_constraint_internal)
        2    0.000    0.000    0.140    0.070 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:236(_expand_names)
        2    0.012    0.006    0.140    0.070 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:244(<listcomp>)
   122934    0.100    0.000    0.138    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/xcounter.py:244(update_dict_from_item_value)
52972/12456    0.063    0.000    0.135    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:132(deepcopy)
   134153    0.135    0.000    0.135    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:222(empty)
     1018    0.001    0.000    0.135    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2540(_post_constraint)
    90162    0.130    0.000    0.130    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1383(__getitem__)
    40992    0.021    0.000    0.128    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:87(<lambda>)
    44627    0.026    0.000    0.127    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:233(__del__)
     1018    0.002    0.000    0.127    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:2419(_create_engine_constraint)
        1    0.000    0.000    0.125    0.125 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:864(to_undirected)
     1018    0.004    0.000    0.124    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:663(create_linear_constraint)
    41034    0.012    0.000    0.119    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:307(__rmul__)
        1    0.011    0.011    0.117    0.117 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1517(_make_solution)
    81903    0.113    0.000    0.113    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1323(__init__)
   163805    0.108    0.000    0.108    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2577(set_directed)
    41034    0.032    0.000    0.106    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:294(times)
    40992    0.027    0.000    0.106    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:59(str_flatten_tuple)
        2    0.058    0.029    0.097    0.048 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:371(<listcomp>)
    12456    0.025    0.000    0.093    0.000 /anaconda3/envs/link/lib/python3.6/copy.py:236(_deepcopy_dict)
   122980    0.090    0.000    0.090    0.000 {built-in method builtins.issubclass}
   181045    0.086    0.000    0.086    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:167(__init__)
    40951    0.030    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1499(__getattr__)
   655231    0.085    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2922(__get_base)
    81903    0.085    0.000    0.085    0.000 /anaconda3/envs/link/lib/python3.6/_weakrefset.py:70(__contains__)
        1    0.000    0.000    0.082    0.082 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7565(get_values)
        1    0.000    0.000    0.081    0.081 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:121(apply_freeform_two_args)
   253767    0.067    0.000    0.073    0.000 {method 'get' of 'dict' objects}
    40992    0.034    0.000    0.073    0.000 /Users/fkauker/Documents/code/link/link/solve/spamp.py:56(<genexpr>)
    40950    0.046    0.000    0.072    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:925(_check_prop_scalar)
     1018    0.002    0.000    0.072    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:655(_make_cplex_linear_ct)
     4171    0.011    0.000    0.071    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1002(<genexpr>)
     8261    0.064    0.000    0.069    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:459(__setitem__)
     1018    0.008    0.000    0.068    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:97(fast_add_linear)
    40951    0.032    0.000    0.067    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:919(_check_prop_writable)
   163800    0.067    0.000    0.067    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:908(_set_pmap)
   391935    0.065    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:253(_geom)
    41034    0.035    0.000    0.065    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:607(__init__)
    81943    0.048    0.000    0.061    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:666(<genexpr>)
    81901    0.060    0.000    0.060    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2264(_get_edge_index_range)
    40950    0.027    0.000    0.060    0.000 {method 'join' of 'str' objects}
   181035    0.060    0.000    0.060    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:177(__getitem__)
   273516    0.058    0.000    0.058    0.000 {built-in method builtins.len}
    41925    0.028    0.000    0.055    0.000 /Users/fkauker/Documents/code/link/link/solve/spamp.py:49(<genexpr>)
    44763    0.038    0.000    0.054    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/base.py:257(_geom)
        1    0.000    0.000    0.054    0.054 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:439(get_value_dict)
        1    0.022    0.022    0.054    0.054 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:456(<dictcomp>)
        2    0.000    0.000    0.052    0.026 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:508(create_variables)
        2    0.000    0.000    0.052    0.026 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:523(_create_cpx_variables)
        2    0.000    0.000    0.052    0.026 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:906(fast_add_cols)
        2    0.000    0.000    0.052    0.026 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:904(newcols)
        2    0.010    0.005    0.051    0.025 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:487(add_nodes_from)
        2    0.007    0.004    0.049    0.024 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:912(<listcomp>)
   328954    0.048    0.000    0.048    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:99(__hash__)
    78387    0.035    0.000    0.047    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/topology.py:16(_validate)
   245706    0.046    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3169(__get_base)
     1018    0.002    0.000    0.046    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:600(linear_ct_to_cplex)
    42012    0.024    0.000    0.044    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:32(cpx_decode)
     1018    0.041    0.000    0.044    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:608(make_cpx_linear_from_exprs)
     4171    0.006    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:928(<genexpr>)
    40950    0.043    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:3399(_vt_init)
     3032    0.004    0.000    0.043    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:37(__init__)
        1    0.006    0.006    0.042    0.042 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/digraph.py:421(add_nodes_from)
        1    0.000    0.000    0.041    0.041 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:7598(getx)
        1    0.000    0.000    0.041    0.041 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1803(getx)
        1    0.000    0.000    0.041    0.041 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:70(array_to_list)
        1    0.015    0.015    0.041    0.041 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_list_array_utils.py:76(<listcomp>)
    12510    0.029    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:337(add_edge)
        1    0.010    0.010    0.039    0.039 /Users/fkauker/Documents/code/link/link/solve/util.py:81(make_prox_graph)
    40992    0.027    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/linear.py:39(__init__)
     3032    0.006    0.000    0.039    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:127(_set_coords)
        1    0.038    0.038    0.038    0.038 /Users/fkauker/Documents/code/link/link/solve/spamp.py:41(<dictcomp>)
        1    0.001    0.001    0.037    0.037 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:339(__init__)
    12510    0.014    0.000    0.037    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/graph.py:416(__getitem__)
     2057    0.037    0.000    0.037    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:1948(add_vertex)
     1018    0.006    0.000    0.037    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:1052(addrows)
    40951    0.035    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:795(is_writable)
     2058    0.002    0.000    0.035    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:1001(<genexpr>)
   238425    0.035    0.000    0.035    0.000 {built-in method _ctypes.byref}
   122850    0.033    0.000    0.033    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:61(<genexpr>)
        1    0.000    0.000    0.032    0.032 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:860(_make_new_engine_from_agent)
     2058    0.001    0.000    0.032    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multidigraph.py:920(<genexpr>)
   122853    0.032    0.000    0.032    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2230(_get_vertex_index)
    40950    0.010    0.000    0.032    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/solution.py:405(_get_var_value)
        1    0.000    0.000    0.030    0.030 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/engine_factory.py:73(new_engine)
        1    0.000    0.000    0.030    0.030 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:336(__init__)
        1    0.000    0.000    0.030    0.030 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:668(__init__)
        1    0.000    0.000    0.029    0.029 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/__init__.py:110(__init__)
        1    0.000    0.000    0.028    0.028 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:258(__init__)
     29/1    0.000    0.000    0.028    0.028 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:181(__init__)
        1    0.000    0.000    0.028    0.028 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_hierarchy.py:337(root_members)
     3032    0.024    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/geometry/point.py:191(geos_point_from_py)
    41925    0.020    0.000    0.027    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:743(<genexpr>)
   163810    0.026    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:140(_to_str)
    40992    0.013    0.000    0.026    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_pycplex.py:3183(__getitem__)
      174    0.002    0.000    0.025    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:114(__init__)
    41034    0.015    0.000    0.024    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/tck.py:279(static_validate_num)
        1    0.000    0.000    0.023    0.023 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_subinterfaces.py:133(_conv)
        1    0.000    0.000    0.023    0.023 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:296(convert)
        1    0.013    0.013    0.023    0.023 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_aux_functions.py:285(_convert_sequence)
    81902    0.023    0.000    0.023    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2624(set_filters)
      178    0.003    0.000    0.022    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_parameter_classes.py:330(_get_info)
   101222    0.022    0.000    0.022    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    78387    0.020    0.000    0.020    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/coords.py:41(__init__)
    83138    0.019    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/utils.py:171(is_number)
    40992    0.013    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/mfactory.py:52(is_tuple_w_standard_str)
     8340    0.016    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:331(add_edge)
    12513    0.015    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/reportviews.py:805(<genexpr>)
    40950    0.019    0.000    0.019    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/graph_tool/__init__.py:2708(get_vertex_filter)
        1    0.000    0.000    0.018    0.018 /anaconda3/envs/link/lib/python3.6/json/__init__.py:274(load)
     1018    0.018    0.000    0.018    0.000 {built-in method cplex._internal.py36_cplex1280.CPXXaddrows}
        1    0.000    0.000    0.018    0.018 /anaconda3/envs/link/lib/python3.6/json/__init__.py:302(loads)
        1    0.000    0.000    0.018    0.018 /anaconda3/envs/link/lib/python3.6/json/decoder.py:334(decode)
        1    0.018    0.018    0.018    0.018 /anaconda3/envs/link/lib/python3.6/json/decoder.py:345(raw_decode)
    78387    0.017    0.000    0.017    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/shapely/impl.py:56(__getitem__)
