         17617381 function calls (16394143 primitive calls) in 1822.939 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.015    0.015 1822.939 1822.939 /Users/fkauker/Documents/code/test_data/solve.py:55(main)
        1    0.001    0.001 1821.396 1821.396 /Users/fkauker/Documents/code/link/link/solve/main.py:133(run_nfmp)
        1    0.008    0.008 1805.612 1805.612 /Users/fkauker/Documents/code/link/link/solve/nfmp.py:12(solve)
        1    0.000    0.000 1800.371 1800.371 /Users/fkauker/Documents/code/link/link/solve/nfmp.py:80(run_mdl)
        1    0.000    0.000 1800.335 1800.335 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3336(solve)
        1    0.000    0.000 1800.335 1800.335 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/model.py:3468(_solve_local)
        1    0.002    0.002 1800.332 1800.332 /anaconda3/envs/link/lib/python3.6/site-packages/docplex/mp/cplex_engine.py:1388(solve)
        1    0.000    0.000 1800.091 1800.091 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/__init__.py:1081(solve)
        1    0.000    0.000 1800.091 1800.091 /anaconda3/envs/link/lib/python3.6/site-packages/cplex/_internal/_procedural.py:626(mipopt)
        1 1800.088 1800.088 1800.090 1800.090 {built-in method cplex._internal.py36_cplex1280.CPXXmipopt}
        1    0.221    0.221   14.465   14.465 /Users/fkauker/Documents/code/link/link/solve/util.py:26(geojson_to_graph)
       45    0.236    0.005   13.161    0.292 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:422(add_edges_from)
        1    0.000    0.000   12.177   12.177 /Users/fkauker/Documents/code/link/link/solve/util.py:76(<listcomp>)
       44    0.001    0.000   12.177    0.277 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/algorithms/components/connected.py:78(connected_component_subgraphs)
       43    0.000    0.000   12.135    0.282 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:864(copy)
   201299    0.167    0.000   11.798    0.000 /anaconda3/envs/link/lib/python3.6/_collections_abc.py:742(__iter__)
    24461    0.075    0.000   11.785    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/multigraph.py:947(<genexpr>)
    36404    0.050    0.000   11.328    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:356(__iter__)
    36404   11.235    0.000   11.235    0.000 /anaconda3/envs/link/lib/python3.6/site-packages/networkx/classes/coreviews.py:358(<genexpr>)
        1    0.156    0.156    5.200    5.200 /Users/fkauker/Documents/code/link/link/solve/nfmp.py:32(formulation)
